stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.65,1.65,1.2,1.16,0.49
3dpf,4.92,0,0,0,0
5dpf,0,0,0,3.09,0.68
10dpf,4.56,0.57,0.86,1.97,0
