stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,3.63,0,0,0,0
16hpf,0,0,0,1.65,0,0,0,0,0
2dpf,5.68,0,1.92,10.41,17.11,0,1.09,4.57,0.9
3dpf,3.04,0,1.82,0,9.38,0,0,0.96,0.41
5dpf,0.92,0.32,11.71,1.58,52,0.9,1.13,9.27,3.68
10dpf,3.52,0,9.83,0,30.85,1.33,0,1.19,0
