stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,3.29
16hpf,0,0,0,0,0,0,0,10.75
19hpf,0,0,0,0,0,0,0,11.87
24hpf,0,0,0,0,0,0,0,13.55
2dpf,17.85,0,1.33,0,6.69,10.5,0,40.89
3dpf,6.19,0.6,0,0,1.21,22.3,0.41,7.65
5dpf,6.5,0,1.27,4.81,1.72,42.6,2.56,27.43
10dpf,7,0,0,3.81,0,24.99,0,3.57
