stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.54,1.75,0.71,0,1.91
3dpf,0.43,0,0,0,0.75
5dpf,0.92,0.8,0.99,0,0.64
10dpf,0,0,0,0.59,0
