stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,23.31,0,0,2.89,4.33,10.54,0,3.61,2.69
3dpf,127.54,0,0,0,2.42,21.06,0,0.3,0.67
5dpf,6.88,1.04,0.35,3.32,2.14,31.4,0.62,3.82,3.36
10dpf,32.71,0,0,0,0.39,12.67,0,4.47,0
