stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.3,2.79,0,0.9,1.3,1.4,62.52
3dpf,0,0.46,0,0,0,0,13.78
5dpf,6.63,9.36,1.35,0.31,3.03,0,70.68
10dpf,0,2.79,0.74,0,0,0,19.53
