stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.64,1.27,0.61,2.31
3dpf,1.22,1.05,0,0,0,0,0,1.26
5dpf,0,0.4,0.44,0.4,0,0,0,9.09
10dpf,1.05,1.28,0,0,0.91,0,0,12.94
