stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2.6,0,0,0,0,0,0
2dpf,10.95,0,0,2.26,4.14,0,3.46
3dpf,119.29,0.57,0,0.95,3.34,0,0.32
5dpf,6.62,1.24,1.62,0,3.6,0.56,2.13
10dpf,43.5,0,1.6,0,1.59,0,0.53
