stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.45,0,0.84,0.76,1.33,0,2.2
3dpf,5.61,0,0,1.22,0,0,0
5dpf,1.87,0.57,1.98,2.39,0,0.32,4.16
10dpf,2.32,0,0,1.87,0,0,0
