stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.87,0,31.21,0
14hpf,0,0,0,0,4.82,6.21,0,34.48,0
16hpf,20.05,0,0,3.96,90.73,52.3,0,199.46,0
19hpf,50.41,0,0,10.04,28.13,49.72,0,64.39,2.11
24hpf,219.52,0,2.2,172.07,99.15,144.29,9.84,253.75,3.44
2dpf,355.69,0,12.26,354.66,199.83,739.73,161.31,84.78,33.61
3dpf,2242.39,5.66,1.4,217.25,94.37,737.3,3.52,65.46,15.61
5dpf,498.71,4.49,5.51,240.79,48.31,381.62,14.98,52.39,26.37
10dpf,679.54,2.92,9.41,170.78,60.57,430.94,19.31,48.56,40.81
