stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,2.2,0,0,0,0,1.97
3dpf,1.55,0,0,0.51,1.59,0.55,2.04
5dpf,0.96,0,0,0.31,3.73,0.94,9.44
10dpf,2.29,0.41,1.04,0.83,0.55,0,1.97
