stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.17,0,1.93,0
3dpf,2.18,0.69,0,1.92,0,0
5dpf,0,0,0,0.69,0,0.76
10dpf,1.35,0,0,0.58,0,1.23
