stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.68,0
2dpf,0,0,0,1.02,0,2.12
3dpf,0,0,0.49,0.99,0,0
5dpf,0.38,0,0,2.3,0.42,0.3
10dpf,1.34,0.4,0,1.03,1.43,0.9
