stage,central_nervous_system,mesenchyme,neural_crest,periderm
2dpf,7.91,1.03,0,0
3dpf,12.27,0.51,0,0
5dpf,5.6,0.67,0.55,0.35
10dpf,2.49,0.82,0,0
