stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,0.7,0,0,0.79
3dpf,2.08,0,0,0,0,0,0
5dpf,0,1.22,0.64,0,2.45,0,2.34
10dpf,6.69,0,0,0,0.83,1.06,0
