stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.98,0,2.81,0,2.02,0
3dpf,15.83,0,0.41,0,0,0
5dpf,2.3,0.78,1.72,1.08,3.92,1.04
10dpf,6.57,0.74,1.6,0,9.73,0
