stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,4.37,0,0,0,0,0
2dpf,6.72,0,0.48,1.03,30.08,3.27,0,4.81
3dpf,4.36,7.73,2.86,4.67,39.86,0,0,2.74
5dpf,2.15,3.41,3.57,0,28.81,0,0.56,15.53
10dpf,2.81,6.58,4.22,0,15.29,1.1,0,0.91
