stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.95,8.37,0,1.04
3dpf,0,0,0,0,6.84,0,0
5dpf,0.38,0.72,1.05,0,26.05,0.45,7.4
10dpf,0,0,0,1.6,12.47,0,0.66
