stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,90.8,0,0,0,59.51,0,0,8.93,49.32,46.22
12hpf,185.15,6.42,1.83,2.11,52.79,7.96,1.77,26.02,50.6,99.9
14hpf,180.89,2.27,2.53,20.57,49.33,38.82,0,12.05,56.52,155.25
16hpf,489.91,12.72,50.31,74.96,168.62,88.32,11.35,24.94,197.22,337.71
19hpf,795.63,1.77,14.38,39.37,132.95,29.13,29.48,4.68,64.49,269.68
24hpf,1106.11,7.7,246.5,88.3,367.58,143.24,57.8,7.24,247.58,237.84
2dpf,708.05,22.23,104.61,102.51,386.24,715.86,109.92,9,261.96,268.58
3dpf,929.47,39.13,34.67,40.7,33.14,444.64,17.56,0,41.51,71.6
5dpf,179.94,20.12,112.14,79.9,61.03,546.26,48.19,19.88,124.21,413.94
10dpf,383.66,30.84,91.32,73.97,25.83,376.78,19.14,0,57.55,64.51
