stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.98,0,0,0,2.58,0.63,0,1.18
3dpf,30.31,0,0.36,0.32,2.79,0.55,0,0
5dpf,6.37,1.02,0,0.94,7.09,0.59,0,0.75
10dpf,43.11,0,0.79,0,5.12,0.39,0.68,0.41
