stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,2.55,0,0,0,0,0,0,0,0
16hpf,1.91,0,0,0,0,0,0,0,0
19hpf,0,0,0,10.44,0,0,0,0,0
24hpf,1.13,0,0,210.16,3.63,0,0,1.19,0
2dpf,25.71,0,36.69,766.04,55.15,9.03,0,2.13,8.12
3dpf,12.99,0,76.03,287.11,52.56,7.54,0,0,0.47
5dpf,10.69,2.33,138.28,848.15,14.77,26.5,0.61,3.65,9.03
10dpf,10.97,0,47,494.21,5.33,12.96,0,0.98,3.83
