stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
16hpf,0,0,0,1.65,0,0
2dpf,0,0,0,0,1.19,0
3dpf,0.3,0.88,0,0.29,1.67,0
5dpf,0,0,0.64,0,1.45,0
10dpf,0,1.59,0,0,0.87,1.46
