stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.2,0,0,1.22,7.42,0,0.81
3dpf,6.64,0,0.73,0,10.98,1.02,0
5dpf,2.6,0.42,3.3,0.29,28.99,0.67,7.2
10dpf,9.12,0.89,1.03,0,21.09,0.55,1.65
