stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
19hpf,0,0,1.87,0,0,0,0,0,0
24hpf,0,0,14.05,0,0,0,0,0,0
2dpf,2.26,0,34.18,0,0.58,1.11,1.44,0,0.48
3dpf,21.63,0,39.18,0,0,0.66,1.09,0,0
5dpf,0.32,0,57.47,0.34,0,3.58,21.1,0.42,0.43
10dpf,56.12,0.9,76.68,2.11,0,3.1,0.39,0,0
