stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.83,0,1.99,0,0,3.25,0,4.34
3dpf,8.54,1.79,0.31,0,1.13,1.71,0,0.65
5dpf,2.2,0,1.79,2.19,0,4.08,1.91,2.91
10dpf,7.05,0,0,1.97,0,3.48,1.6,0.83
