stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,2.7,0,0.84,0,0,0,0,0
2dpf,40.03,1.35,9.98,3.44,9.18,1.45,0.67,5.4
3dpf,71.45,0,0.51,7.87,13.11,0,0,0
5dpf,9.15,2.53,0.48,8.9,11.74,0,0.3,1.55
10dpf,49.88,5.49,0,1.93,13.01,0,0,0.53
