stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,4.04,0,0,0,0,0,0,0
19hpf,1.58,0,0,0,0,0,0,5.76
24hpf,2.34,0,0,0,0,0,0,4.58
2dpf,24.62,0,0,1.29,6.83,0,0.53,100.8
3dpf,9.91,2.31,0,0,8.08,0,0,30.13
5dpf,16.67,3.62,0.3,0,6.93,0.39,0.43,79.21
10dpf,9.86,8,0,0,0.48,0,0,43.07
