stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,2.54,0,1.34,0.66,0,0
3dpf,9.07,0.32,0.59,0,1.24,0.3
5dpf,9.52,0,0,0,0,2.31
10dpf,4.26,0,0.57,0,1.29,0.88
