stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,1.65,0,0,0,0,0,0,0.85,0
2dpf,28.33,2.29,0.81,8.94,5.31,2.85,0,2.25,13.09
3dpf,18.79,0.97,1.31,3.37,8.05,1.07,0,1.21,4.57
5dpf,13.85,4.81,0.3,1.6,7.7,2.64,1.3,0,28.78
10dpf,46.29,7.81,2.14,1.4,1.25,0.73,0,0,11.31
