stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,1.5
3dpf,0.68,0,0,0.45,0.7,0.29,0
5dpf,0,0,0.72,0,0.67,0,1.59
10dpf,0,0.46,0.4,1.11,0.43,0.6,0
