stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.97,0,0,0,2.06,1.59,0,1.09
3dpf,13.73,0,1.23,0,0.33,0,0,0.77
5dpf,18.82,1.43,0,0.8,5.44,0,0,11.05
10dpf,25.11,0,0,0,1.17,0,2.19,5.24
