stage,central_nervous_system,lateral_mesoderm,mesenchyme,periderm
2dpf,4.32,2.55,0,6.09
3dpf,3.71,0,1.05,0
5dpf,0,0,1.29,0.38
10dpf,2.71,0,0,0
