stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3031.71,41.66,38.45,0,499.13,56.84,0,121.9,1328.52,942.6
12hpf,3706.61,98.95,20.89,68.23,676.99,115.54,8.81,169.94,1422.86,835.06
14hpf,2497.82,34.42,187.12,117.76,455.31,176.39,29.02,53.17,799.47,582.13
16hpf,1721.44,65.84,102.37,133.05,442.76,165.03,43.32,69.14,607.72,579.44
19hpf,1807.67,16.42,11.51,49.33,185.18,57.78,30.9,25.5,152.11,340.25
24hpf,1352.45,21.2,91.03,51.29,289.84,97.19,43.04,5.67,198.75,169.15
2dpf,1523.9,29.3,97.1,152.53,524.92,807.33,121.58,8.65,242.53,342.26
3dpf,2617.22,34.63,39.58,51.6,50.94,503.87,18.88,0,44.46,101.55
5dpf,322.93,42.56,151.4,159.07,77.39,794.14,84.37,29.46,181.64,617.69
10dpf,1344.78,67.11,184.79,139.12,35.01,601.26,46.03,0,80.55,165.48
