stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,18.94,0,0,6.11,3.7,0.81,0,0.63
3dpf,9.08,0.43,0.32,2.79,1.37,4.45,1.34,1.69
5dpf,8.63,0.37,6.46,2.69,0.34,1.56,0,1.24
10dpf,12.4,0,4.21,5.05,0,0.4,0.62,0
