stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,2.09,0
14hpf,2.77,0,0,0,0,0,0,0
16hpf,1.69,0,0,0,0,0,0,0
24hpf,1.25,0,0,0,0,2.13,0,0
2dpf,10.92,0,2.63,1.79,0.79,10.77,1.18,0.52
3dpf,10.06,0.32,5.4,1.08,3.96,0,0,0.51
5dpf,19.53,1.12,19.68,0,2.68,1.18,0.64,0.81
10dpf,5.27,0,7.36,0.73,3.17,0,0.65,0
