stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,2.06,0,18.83
3dpf,2.09,0.43,0,0.81,0.77,2.07,0.83,4.19
5dpf,0.92,0,2.17,0,0,8.08,0.93,23.63
10dpf,1.72,0,0.88,0,0,3.09,0,3.51
