stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.08,0,2.66,3.11,0.78,1.83,0
3dpf,2.97,0,0,5.37,0,0,0
5dpf,0.69,0.76,0,5.83,0.98,1.05,0.77
10dpf,2.96,0,0,10.9,0,1.54,0.88
