stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.43,7.84,5.47,1.79,1.07
3dpf,4.9,0,6.24,0.37,0
5dpf,0,0.86,0.98,0.81,0
10dpf,0,0,4.57,0,0
