stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.86,0,0,0,348.66,0,0,2.55,0
19hpf,0,0,2.31,0,389.46,0,0,0,0
24hpf,1.96,0,0,0,72.97,0,0,0,2.36
2dpf,5.48,0,0,0.68,39.35,0.97,0.86,1.43,3.79
3dpf,20.02,0.52,0,1.5,15.95,19.1,0,0.48,0
5dpf,10.87,0.65,0,4.18,32.42,18.55,0,1.86,10.72
10dpf,19.51,1.4,0,0.54,50.6,12.25,0,0.39,1.77
