stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.57,0,0,0.61,0.61
3dpf,37.16,1.23,0,0.8,0.71,0.6,0
5dpf,3.52,0,0,0.93,0,0,0.34
10dpf,16.28,0,0.37,0,1.15,0.38,0
