stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.61,0,0,0.73,2.72,0,0,0,0.74
3dpf,5.42,0.29,0.31,0,3.92,0,0,0,1.03
5dpf,1.46,1.91,1.95,0,6.72,0,0.5,0.74,2.07
10dpf,6.23,0,2.41,0.66,13.61,0.42,0,0.39,2.14
