stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.95,0,0,0,0,0,0,0.94
2dpf,0,0,0,0,0,1.81,0,0
3dpf,17.22,2.51,0.75,0,0,8.21,0.42,35.65
5dpf,0.61,0,0,0,0.75,1.09,0,11.97
10dpf,27.15,3.21,2.33,3.37,5.78,55.22,2.48,42.15
