stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,47.65,3.8,1.07,7.54,16.29,3.84,8.26,7.37
3dpf,217.86,0,0,1.52,42.72,1,2.86,0.44
5dpf,4.95,0.73,1.14,0,22.62,0.37,5.12,0.98
10dpf,81.86,1.14,1.54,0.62,17.96,0,1.72,0.44
