stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,22.11,0,0,0.51,2.15,1.1,0,1.14
3dpf,48.89,0,0,0,5.99,0,0,0
5dpf,6.05,0.82,0.42,0,5.37,0,0.71,0
10dpf,8.96,0,0,0,0.45,0,0,0
