stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.51,0,0,0,0,0,0,5.42
3dpf,55.65,0,0.33,0,0,0,0,0
5dpf,4.97,1.29,1.31,1.81,9.9,1.53,1.21,3.67
10dpf,127.71,3.55,3.06,0,0.89,0,0,0
