stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,18.59,2.06,0,15.65,2.01,2.18,3.66,8.22
3dpf,110.84,0,0,1.27,4.51,1.84,0,0
5dpf,5.24,1.05,0.44,0.74,7.16,6.07,0,4.77
10dpf,67.59,0,0,0.43,4.39,1.7,0,0
