stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,14.3,0,0,0,0,0,0
16hpf,1.8,0,0,0,0,0,0
19hpf,5.87,0,0,0,0,0,0
24hpf,0.82,0,0,0,0,0.92,0
2dpf,70.5,2.77,7,0.49,0,1.2,0.52
3dpf,4.72,0,2.47,0,0,0,0
5dpf,32.21,0,2.72,0,1.82,0,1.01
10dpf,6.23,0,0.75,0,0,0,0
