stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.86,0,0,0,0,0,0
2dpf,15.48,0,3.72,11.32,0,0.59,2.52
3dpf,20.28,0,0,4.14,0.29,0,0
5dpf,5.21,0.38,0.68,15.13,0.4,1.51,1.05
10dpf,5.84,0,0.72,3.15,0,0,0
