stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,8.1,0,0,0
16hpf,4.33,0,0,0,0,49.03,0,0,0
19hpf,0,0,0,0,0,14.11,0,0,0
24hpf,14.88,0,0,0,0,60.78,0,0,0
2dpf,28.72,1.73,0,0,1.76,13.29,0.72,0,2.56
3dpf,313.48,0.98,0.29,0,0,7.33,0.58,0,0
5dpf,24.71,0.76,0,1.43,1.8,22.45,1.93,1.52,5.12
10dpf,233.02,0.99,0,0.87,0,9.98,0.71,0,4.56
