stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,227.14
12hpf,0,0,0,0,0,0,0,25.58
14hpf,0,0,0,0,0,0,0,584.14
16hpf,3.47,0,0,0,0,0,0,46.87
19hpf,0,0,0,0,0,0,0,685.67
24hpf,0,0,0,0,0,0,0,31.7
2dpf,18.66,0,0,0,4.34,0,3.57,271.79
3dpf,5.95,4.49,0,0,3.11,0,0,79.58
5dpf,13.8,0.96,1.48,2.8,8,0.33,2.71,369.85
10dpf,17.68,2.05,5.06,0,1.49,0,0.49,147.14
