stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0
12hpf,4.26,0,0,0,0,0,0
14hpf,4.8,0,0,0,0,0,0
16hpf,1.75,0,1.65,0,0,0,0
19hpf,7.11,0,0,0,0,0,0
24hpf,0,0,0.94,0,0.91,0,0
2dpf,34.75,0,2.24,0,1.24,1.8,0
3dpf,13.43,0.39,0.72,0.37,0,0,0
5dpf,13.65,0,1.11,0,0,0,0.79
10dpf,10.11,0,1.54,0,1.14,0,0.85
