stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.62,0,0.89,0
3dpf,4.21,0.91,0,0,2.59,0,0,0.32
5dpf,1.26,0.29,1.68,0.99,2.12,0.96,0.73,1.97
10dpf,3.93,0,0.43,0,1.36,0,0,0.65
