stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,2.83,9.06,0,6.15
3dpf,14.22,0,1.71,67.89,0.33,0.92
5dpf,2.23,0.77,1.22,30.6,2.91,2.32
10dpf,2.08,0,0.63,34.32,0.61,0.62
