stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,9.25,0,0,0,0,0,0,0
2dpf,2.45,0,0,5.03,1.96,0,0,30.98
3dpf,2.75,0.34,0.64,0,44.36,0,0.91,40.16
5dpf,0,1.39,0.54,0,6.47,1.02,0.94,84.21
10dpf,0.43,0,0,12.37,0.5,0,0,6.42
