stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.84,2.28,0.76,0,4.31,0,0,0,1.09
3dpf,3.05,0.45,0,0,1.73,0,0,0,0.29
5dpf,3.68,1.96,0,0.81,3.94,0,0.61,0,0.36
10dpf,1.34,1.51,0.4,0,0.82,1.11,0,0.76,2.72
