stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,22.28,1.58,0.48,0.61,3.5,1.96,3.52,0,15.19
3dpf,17.95,0.79,0,0,4.38,6.35,0.29,1.64,4.59
5dpf,17.91,0,0,0.55,3.2,11.62,1.57,1.66,17.71
10dpf,17.81,0,0.95,0,3.25,6.59,0.47,3.96,2.52
