stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.89,0,0,0,0,0,0,0,0
2dpf,14.21,0.54,5.5,12.53,38.36,7.05,0,9.27,16.73
3dpf,13.01,0.78,0.43,2.5,36.65,1.03,0,0.8,0
5dpf,2.81,0.73,0.62,1.67,15.16,0.55,0.4,1.32,1.44
10dpf,8.14,1.1,0.4,0,7.66,0,0,0,0
