stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.35,0,0
24hpf,0.82,0,0,0,0,0,0,0,0
2dpf,4.91,1.23,0,2.09,10.6,0,0,2.28,1.95
3dpf,62.93,0.35,0.85,0.32,14.42,0.86,0,0.95,0
5dpf,14.8,0,0,0.95,13.41,2.07,0.42,3.13,2.38
10dpf,52.95,0,0,0,10.64,0,0,0,0
