stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,9.52,0,0,0,0,0
24hpf,0.92,291.94,0.86,0,0,0,0
2dpf,0.49,86.03,2.04,1.04,2.2,1.25,3.61
3dpf,2.9,67.94,0.5,2.2,37.67,0.93,0
5dpf,1.65,168.49,9.14,0.29,36.81,1.92,7.32
10dpf,1.51,62.28,5.73,0.64,31.71,1.95,0.64
