stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.08,1.02,2.28,2.01,2.2,0,0
3dpf,128.53,0,0,3.29,0,0,0
5dpf,5.01,0.78,0.3,12.47,0,0.97,0.37
10dpf,87.48,0,0,3.92,0,0,0
