stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
12hpf,4.27,0,0,0,0,0,0,0,5.75
14hpf,2.3,0,0,0,0,0,0,0,0
19hpf,3.65,0,1.85,0,3.1,0,0,0,1.78
2dpf,0,0,0,1.54,0.64,0,0,0,4.69
3dpf,11.05,0,0.33,1.37,0,3.23,0,0,0.88
5dpf,1.78,0,3.5,2.26,0.93,5.04,0,1.23,16.82
10dpf,10.62,2.42,2.41,0.73,0.39,1.69,0.83,0,1.09
