stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.66,0,0,0.76,7.01,7.63,3.03,3.31,4.71
3dpf,1.92,0.52,0,0,0.31,0.44,0.3,0,0
5dpf,0,0,0.53,0.32,0,2.7,0,0,0.38
10dpf,1.37,0,0,0,0,1.29,0,0,0
