stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,183.95,0,0,0,37.55,10.77,0,0,37.58,49.13
12hpf,874.86,29.39,0,22.59,141.81,44.27,0,188.27,172.74,170.61
14hpf,696.23,19.1,10.98,40.53,145.2,93.35,8.06,35.39,94.02,204.81
16hpf,773.21,30,55.31,42.43,177.92,97.29,34.02,69.36,171.17,233
19hpf,395.79,2.86,3.79,7.06,39.18,35.73,6.77,45.52,14.43,34.05
24hpf,381.21,5.58,9.1,17.85,97.79,63.96,22.87,1.91,35.23,38.81
2dpf,855.5,18.52,40.29,140.18,359.18,729.41,69.62,19.05,221.32,320.94
3dpf,1022.52,19.32,13.27,22.16,33.91,231.39,7.4,0,14.43,66.18
5dpf,155.67,33.56,116.41,167.17,72.45,669.69,35.85,22.6,108.68,489.32
10dpf,446.47,42.61,47.67,67.61,65.39,368.21,19.01,0,60.96,134.65
