stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,2.35,0
16hpf,4,0,0,0,0,0,0
19hpf,4.05,0,0,0,0,0,0
24hpf,2.3,0,0,0,0,0.92,0
2dpf,2.76,1.43,0,17.65,0.51,0,0
3dpf,1.22,0,0.93,5.41,0,0,0
5dpf,2.86,0.46,0,20.27,0,0.37,0
10dpf,0,0,0,8.92,0,0,0.85
